Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag,,
519.8635252,0.219421554,-0.178833144,-0.604248508,,519.87
519.9266227,0.214233562,-0.173339976,-0.61248826,,519.93
519.9886657,0.214233562,-0.184326313,-0.620728013,,519.99
520.0504861,0.230407891,-0.184326313,-0.606995092,,520.06
520.1127885,0.214233562,-0.178833144,-0.604248508,,520.12
520.1756888,0.227661307,-0.170593392,-0.590820763,,520.18
520.237625,0.21667497,-0.189819481,-0.599060516,,520.24
520.3006282,0.227661307,-0.181579728,-0.620728013,,520.31
520.3627346,0.203247225,-0.192260889,-0.606995092,,520.37
520.4247629,0.20599381,-0.181579728,-0.588074179,,520.43
520.4875188,0.222168138,-0.178833144,-0.599060516,,520.49
520.5495268,0.21667497,-0.178833144,-0.604248508,,520.55
520.6145907,0.224914722,-0.181579728,-0.604248508,,520.62
520.6745364,0.230407891,-0.17608656,-0.606995092,,520.68
520.7365085,0.238342467,-0.17608656,-0.601501924,,520.74
520.7994935,0.20599381,-0.181579728,-0.596313932,,520.8
520.8616358,0.219421554,-0.170593392,-0.596313932,,520.87
520.9265698,0.219421554,-0.178833144,-0.606995092,,520.93
520.9865646,0.224914722,-0.187072897,-0.601501924,,520.99
521.0485246,0.21667497,-0.17608656,-0.604248508,,521.05
521.1115396,0.230407891,-0.17608656,-0.596313932,,521.12
521.1756865,0.219421554,-0.189819481,-0.606995092,,521.18
521.238649,0.219421554,-0.189819481,-0.609741676,,521.24
521.2986185,0.214233562,-0.184326313,-0.593567347,,521.3
521.3607189,0.224914722,-0.184326313,-0.601501924,,521.37
521.4236763,0.224914722,-0.178833144,-0.61248826,,521.43
521.4855585,0.230407891,-0.181579728,-0.601501924,,521.49
521.5505926,0.214233562,-0.168151984,-0.604248508,,521.56
521.6105563,0.21667497,-0.170593392,-0.599060516,,521.62
521.672588,0.233154475,-0.17608656,-0.601501924,,521.68
521.735564,0.211486978,-0.184326313,-0.593567347,,521.74
521.7985903,0.211486978,-0.173339976,-0.609741676,,521.8
521.860538,0.219421554,-0.192260889,-0.599060516,,521.87
521.9227314,0.21667497,-0.181579728,-0.599060516,,521.93
521.9845964,0.222168138,-0.170593392,-0.599060516,,521.99
522.0475595,0.219421554,-0.181579728,-0.601501924,,522.05
522.1115586,0.214233562,-0.181579728,-0.599060516,,522.12
522.1718238,0.214233562,-0.17608656,-0.609741676,,522.18
522.234588,0.214233562,-0.178833144,-0.604248508,,522.24
522.2966172,0.208740394,-0.181579728,-0.615234844,,522.3
522.3596175,0.235901059,-0.197754057,-0.599060516,,522.36
522.4217224,0.21667497,-0.187072897,-0.596313932,,522.43
522.4837112,0.219421554,-0.17608656,-0.596313932,,522.49
522.5468767,0.20599381,-0.173339976,-0.604248508,,522.55
522.6094165,0.224914722,-0.184326313,-0.596313932,,522.61
522.6717785,0.219421554,-0.17608656,-0.604248508,,522.68
522.7337115,0.219421554,-0.17608656,-0.599060516,,522.74
522.7956855,0.224914722,-0.184326313,-0.585327595,,522.8
522.8590842,0.227661307,-0.17608656,-0.601501924,,522.86
522.9206445,0.214233562,-0.184326313,-0.599060516,,522.93
522.9836086,0.21667497,-0.192260889,-0.606995092,,522.99
523.0477041,0.230407891,-0.192260889,-0.604248508,,523.05
523.1078674,0.214233562,-0.17608656,-0.609741676,,523.11
523.1706278,0.224914722,-0.17608656,-0.599060516,,523.18
523.2327872,0.227661307,-0.173339976,-0.590820763,,523.24
523.2959148,0.233154475,-0.170593392,-0.599060516,,523.3
523.3577833,0.222168138,-0.184326313,-0.601501924,,523.36
523.4198533,0.214233562,-0.184326313,-0.596313932,,523.42
523.4826653,0.214233562,-0.170593392,-0.604248508,,523.49
523.5449437,0.224914722,-0.178833144,-0.61248826,,523.55
523.6076275,0.20599381,-0.173339976,-0.606995092,,523.61
523.6696813,0.21667497,-0.17608656,-0.599060516,,523.67
523.7316095,0.208740394,-0.187072897,-0.609741676,,523.74
523.794623,0.230407891,-0.178833144,-0.604248508,,523.8
523.8566275,0.214233562,-0.173339976,-0.604248508,,523.86
523.9196518,0.227661307,-0.17608656,-0.601501924,,523.92
523.9816692,0.222168138,-0.170593392,-0.61248826,,523.99
524.0436467,0.21667497,-0.168151984,-0.588074179,,524.05
524.1068228,0.227661307,-0.173339976,-0.601501924,,524.11
524.1686608,0.219421554,-0.184326313,-0.601501924,,524.17
524.2318792,0.230407891,-0.187072897,-0.604248508,,524.24
524.2937182,0.214233562,-0.184326313,-0.582581011,,524.3
524.355919,0.21667497,-0.173339976,-0.585327595,,524.36
524.4186608,0.222168138,-0.195007473,-0.596313932,,524.42
524.4807933,0.227661307,-0.189819481,-0.604248508,,524.49
524.5436801,0.230407891,-0.173339976,-0.609741676,,524.55
524.606783,0.219421554,-0.184326313,-0.596313932,,524.61
524.6676775,0.227661307,-0.189819481,-0.604248508,,524.67
524.7307452,0.233154475,-0.184326313,-0.61248826,,524.74
524.793799,0.222168138,-0.187072897,-0.593567347,,524.8
524.8560338,0.21667497,-0.184326313,-0.599060516,,524.86
524.9192878,0.219421554,-0.178833144,-0.601501924,,524.92
524.979843,0.224914722,-0.17608656,-0.604248508,,524.98
525.0427394,0.222168138,-0.178833144,-0.596313932,,525.05
525.1048689,0.222168138,-0.195007473,-0.604248508,,525.11
525.167699,0.219421554,-0.178833144,-0.593567347,,525.17
525.2297362,0.224914722,-0.184326313,-0.606995092,,525.23
525.2917592,0.219421554,-0.173339976,-0.604248508,,525.3
525.3548779,0.222168138,-0.181579728,-0.596313932,,525.36
525.4167477,0.230407891,-0.178833144,-0.604248508,,525.42
525.4798022,0.227661307,-0.178833144,-0.601501924,,525.48
525.5418907,0.227661307,-0.187072897,-0.606995092,,525.55
525.6038141,0.222168138,-0.170593392,-0.588074179,,525.61
525.6667689,0.214233562,-0.181579728,-0.606995092,,525.67
525.7287567,0.235901059,-0.17608656,-0.601501924,,525.73
525.7917471,0.227661307,-0.178833144,-0.606995092,,525.8
525.853731,0.227661307,-0.181579728,-0.604248508,,525.86
525.915756,0.230407891,-0.173339976,-0.601501924,,525.92
525.9787326,0.227661307,-0.192260889,-0.609741676,,525.98
526.0407326,0.21667497,-0.189819481,-0.606995092,,526.05
526.1027865,0.233154475,-0.178833144,-0.604248508,,526.11
526.1667583,0.222168138,-0.187072897,-0.606995092,,526.17
526.2277429,0.214233562,-0.181579728,-0.599060516,,526.23
526.290774,0.224914722,-0.181579728,-0.606995092,,526.3
526.35379,0.208740394,-0.173339976,-0.617981429,,526.36
526.4147618,0.222168138,-0.189819481,-0.601501924,,526.42
526.4789889,0.224914722,-0.173339976,-0.596313932,,526.48
526.5399549,0.222168138,-0.184326313,-0.590820763,,526.54
526.6027345,0.227661307,-0.189819481,-0.61248826,,526.61
526.6648603,0.21667497,-0.170593392,-0.599060516,,526.67
526.7464525,0.233154475,-0.178833144,-0.601501924,,526.75
526.8051946,0.230407891,-0.173339976,-0.593567347,,526.81
526.8765892,0.227661307,-0.192260889,-0.588074179,,526.88
526.9297975,0.238342467,-0.173339976,-0.620728013,,526.93
526.9927934,0.208740394,-0.173339976,-0.590820763,,527
527.0568104,0.230407891,-0.168151984,-0.599060516,,527.06
527.1167719,0.224914722,-0.184326313,-0.601501924,,527.12
527.1797924,0.222168138,-0.168151984,-0.604248508,,527.18
527.2418084,0.21667497,-0.195007473,-0.620728013,,527.25
527.3047879,0.21667497,-0.189819481,-0.615234844,,527.31
527.3687626,0.224914722,-0.159912231,-0.599060516,,527.37
527.4288123,0.222168138,-0.178833144,-0.601501924,,527.43
527.4939836,0.230407891,-0.173339976,-0.609741676,,527.5
527.5539743,0.227661307,-0.178833144,-0.604248508,,527.56
527.6168226,0.224914722,-0.17608656,-0.609741676,,527.62
527.6790589,0.224914722,-0.187072897,-0.601501924,,527.68
527.7408665,0.211486978,-0.187072897,-0.604248508,,527.75
527.8050201,0.227661307,-0.189819481,-0.599060516,,527.81
527.8657873,0.214233562,-0.189819481,-0.596313932,,527.87
527.9288174,0.230407891,-0.173339976,-0.606995092,,527.93
527.9927963,0.20599381,-0.17608656,-0.615234844,,528
528.0528351,0.230407891,-0.181579728,-0.596313932,,528.06
528.115862,0.214233562,-0.181579728,-0.615234844,,528.12
528.1781189,0.227661307,-0.187072897,-0.601501924,,528.18
528.2408921,0.214233562,-0.178833144,-0.606995092,,528.25
528.3028267,0.230407891,-0.173339976,-0.601501924,,528.31
528.36482,0.227661307,-0.178833144,-0.609741676,,528.37
528.427878,0.224914722,-0.184326313,-0.609741676,,528.43
528.4899845,0.222168138,-0.173339976,-0.599060516,,528.49
528.5528277,0.222168138,-0.181579728,-0.596313932,,528.56
528.6149014,0.222168138,-0.192260889,-0.604248508,,528.62
528.6768556,0.214233562,-0.181579728,-0.609741676,,528.68
528.7418716,0.230407891,-0.184326313,-0.590820763,,528.75
528.802015,0.214233562,-0.181579728,-0.588074179,,528.81
528.8648527,0.227661307,-0.17608656,-0.601501924,,528.87
528.9290573,0.222168138,-0.184326313,-0.601501924,,528.93
528.9888902,0.219421554,-0.184326313,-0.596313932,,528.99
529.0540342,0.222168138,-0.184326313,-0.615234844,,529.06
529.1138751,0.197754057,-0.178833144,-0.61248826,,529.12
529.1770079,0.208740394,-0.178833144,-0.604248508,,529.18
529.2410432,0.235901059,-0.17608656,-0.604248508,,529.25
529.3008456,0.222168138,-0.178833144,-0.601501924,,529.31
529.3658713,0.230407891,-0.184326313,-0.599060516,,529.37
529.42586,0.21667497,-0.178833144,-0.601501924,,529.43
529.4888957,0.219421554,-0.173339976,-0.604248508,,529.49
529.5514685,0.224914722,-0.195007473,-0.599060516,,529.56
529.6129091,0.20599381,-0.184326313,-0.601501924,,529.62
529.6768732,0.222168138,-0.184326313,-0.606995092,,529.68
529.7388687,0.219421554,-0.184326313,-0.604248508,,529.74
529.7998793,0.224914722,-0.184326313,-0.604248508,,529.8
529.8648796,0.214233562,-0.189819481,-0.61248826,,529.87
529.9249277,0.224914722,-0.178833144,-0.609741676,,529.93
529.9879098,0.21667497,-0.181579728,-0.609741676,,529.99
530.051386,0.235901059,-0.187072897,-0.604248508,,530.06
530.1118709,0.227661307,-0.189819481,-0.599060516,,530.12
530.1768902,0.219421554,-0.173339976,-0.596313932,,530.18
530.2369069,0.230407891,-0.187072897,-0.609741676,,530.24
530.2999088,0.230407891,-0.178833144,-0.609741676,,530.3
530.3639017,0.21667497,-0.178833144,-0.596313932,,530.37
530.4239357,0.21667497,-0.189819481,-0.609741676,,530.43
530.4889066,0.227661307,-0.184326313,-0.599060516,,530.49
530.5488915,0.214233562,-0.184326313,-0.604248508,,530.55
530.6119386,0.222168138,-0.173339976,-0.601501924,,530.62
530.674971,0.214233562,-0.184326313,-0.590820763,,530.68
530.7361875,0.222168138,-0.173339976,-0.601501924,,530.74
530.798912,0.214233562,-0.181579728,-0.606995092,,530.8
530.8610255,0.219421554,-0.192260889,-0.604248508,,530.87
530.9239575,0.233154475,-0.178833144,-0.604248508,,530.93
530.9859357,0.233154475,-0.173339976,-0.606995092,,530.99
531.047911,0.230407891,-0.181579728,-0.590820763,,531.05
531.1129601,0.224914722,-0.184326313,-0.615234844,,531.12
531.1730444,0.21667497,-0.192260889,-0.593567347,,531.18
531.23797,0.222168138,-0.189819481,-0.596313932,,531.24
531.2981432,0.230407891,-0.170593392,-0.604248508,,531.3
531.3600162,0.219421554,-0.173339976,-0.604248508,,531.37
531.4230852,0.211486978,-0.173339976,-0.606995092,,531.43
531.4849405,0.20599381,-0.178833144,-0.590820763,,531.49
531.5499675,0.235901059,-0.187072897,-0.601501924,,531.55
531.6120986,0.222168138,-0.17608656,-0.590820763,,531.62
531.6719909,0.219421554,-0.181579728,-0.609741676,,531.68
531.7350435,0.224914722,-0.170593392,-0.593567347,,531.74
531.7969784,0.219421554,-0.197754057,-0.593567347,,531.8
531.8599498,0.208740394,-0.178833144,-0.604248508,,531.86
531.9230691,0.203247225,-0.178833144,-0.609741676,,531.93
531.9839713,0.211486978,-0.173339976,-0.604248508,,531.99
532.048963,0.230407891,-0.187072897,-0.609741676,,532.05
532.1090136,0.219421554,-0.17608656,-0.601501924,,532.11
532.1719982,0.230407891,-0.168151984,-0.596313932,,532.18
532.2359665,0.208740394,-0.17608656,-0.606995092,,532.24
532.2959604,0.227661307,-0.178833144,-0.596313932,,532.3
532.3609713,0.214233562,-0.173339976,-0.599060516,,532.37
532.4210152,0.222168138,-0.184326313,-0.588074179,,532.43
532.4839803,0.219421554,-0.178833144,-0.599060516,,532.49
532.5480095,0.233154475,-0.195007473,-0.609741676,,532.55
532.6081233,0.222168138,-0.184326313,-0.599060516,,532.61
532.6730415,0.224914722,-0.173339976,-0.601501924,,532.68
532.7330393,0.224914722,-0.181579728,-0.593567347,,532.74
532.7960637,0.219421554,-0.184326313,-0.601501924,,532.8
532.8600948,0.219421554,-0.181579728,-0.604248508,,532.87
532.9199992,0.214233562,-0.184326313,-0.606995092,,532.92
532.9836984,0.214233562,-0.173339976,-0.593567347,,532.99
533.0450008,0.219421554,-0.17608656,-0.599060516,,533.05
533.1082394,0.219421554,-0.170593392,-0.606995092,,533.11
533.1700855,0.208740394,-0.178833144,-0.606995092,,533.18
533.2325694,0.214233562,-0.184326313,-0.596313932,,533.24
533.297064,0.227661307,-0.189819481,-0.601501924,,533.3
533.3570123,0.222168138,-0.187072897,-0.601501924,,533.36
533.4200143,0.214233562,-0.184326313,-0.601501924,,533.43
533.4840204,0.219421554,-0.17608656,-0.604248508,,533.49
533.5440652,0.219421554,-0.184326313,-0.590820763,,533.55
533.6090707,0.227661307,-0.181579728,-0.604248508,,533.61
533.6690303,0.214233562,-0.17608656,-0.609741676,,533.67
533.7316688,0.235901059,-0.181579728,-0.606995092,,533.74
533.7940418,0.224914722,-0.17608656,-0.609741676,,533.8
533.8560431,0.230407891,-0.168151984,-0.601501924,,533.86
533.9190614,0.227661307,-0.184326313,-0.604248508,,533.92
533.981053,0.208740394,-0.181579728,-0.604248508,,533.99
534.045047,0.219421554,-0.181579728,-0.609741676,,534.05
534.1081551,0.230407891,-0.189819481,-0.601501924,,534.11
534.1680979,0.224914722,-0.184326313,-0.601501924,,534.17
534.2321429,0.230407891,-0.181579728,-0.617981429,,534.24
534.2932654,0.219421554,-0.170593392,-0.604248508,,534.3
534.3553465,0.211486978,-0.187072897,-0.599060516,,534.36
534.4191528,0.21667497,-0.181579728,-0.593567347,,534.42
534.4800819,0.224914722,-0.17608656,-0.604248508,,534.49
534.545098,0.219421554,-0.181579728,-0.617981429,,534.55
534.605106,0.21667497,-0.17608656,-0.606995092,,534.61
534.667156,0.230407891,-0.181579728,-0.604248508,,534.67
534.732097,0.222168138,-0.187072897,-0.590820763,,534.74
534.792595,0.227661307,-0.181579728,-0.609741676,,534.8
534.8571053,0.227661307,-0.170593392,-0.609741676,,534.86
534.9170992,0.230407891,-0.181579728,-0.599060516,,534.92
534.9790845,0.208740394,-0.178833144,-0.588074179,,534.98
535.0441217,0.208740394,-0.173339976,-0.606995092,,535.05
535.104512,0.21667497,-0.181579728,-0.588074179,,535.11
535.1691008,0.222168138,-0.181579728,-0.593567347,,535.17
535.2291303,0.235901059,-0.1654054,-0.604248508,,535.23
535.293114,0.227661307,-0.181579728,-0.606995092,,535.3
535.3561419,0.203247225,-0.17608656,-0.596313932,,535.36
535.4161547,0.227661307,-0.184326313,-0.61248826,,535.42
535.4811149,0.208740394,-0.178833144,-0.604248508,,535.49
535.541156,0.211486978,-0.178833144,-0.609741676,,535.55
535.603292,0.222168138,-0.173339976,-0.588074179,,535.61
535.666536,0.20599381,-0.184326313,-0.604248508,,535.67
535.7281159,0.219421554,-0.181579728,-0.604248508,,535.73
535.7912054,0.219421554,-0.192260889,-0.609741676,,535.8
535.8531415,0.227661307,-0.184326313,-0.61248826,,535.86
535.9151537,0.219421554,-0.17608656,-0.61248826,,535.92
535.9801268,0.21667497,-0.17608656,-0.609741676,,535.99
536.0401633,0.227661307,-0.178833144,-0.599060516,,536.05
536.1051403,0.233154475,-0.173339976,-0.606995092,,536.11
536.1651383,0.233154475,-0.170593392,-0.593567347,,536.17
536.2280379,0.211486978,-0.178833144,-0.590820763,,536.23
536.2901614,0.224914722,-0.173339976,-0.599060516,,536.3
536.3534372,0.227661307,-0.173339976,-0.606995092,,536.36
536.4171999,0.224914722,-0.17608656,-0.609741676,,536.42
536.4772589,0.219421554,-0.17608656,-0.599060516,,536.48
536.539146,0.224914722,-0.181579728,-0.609741676,,536.54
536.6021771,0.222168138,-0.17608656,-0.620728013,,536.61
536.6662993,0.222168138,-0.170593392,-0.596313932,,536.67
536.72929,0.219421554,-0.178833144,-0.590820763,,536.73
536.7893497,0.21667497,-0.173339976,-0.593567347,,536.79
536.8512583,0.224914722,-0.181579728,-0.596313932,,536.86
536.9143641,0.214233562,-0.173339976,-0.599060516,,536.92
536.977256,0.214233562,-0.181579728,-0.601501924,,536.98
537.0411858,0.224914722,-0.173339976,-0.601501924,,537.05
537.1012063,0.238342467,-0.178833144,-0.604248508,,537.11
537.1632108,0.224914722,-0.181579728,-0.599060516,,537.17
537.2261883,0.222168138,-0.17608656,-0.599060516,,537.23
537.2892534,0.21667497,-0.178833144,-0.61248826,,537.29
537.3525816,0.230407891,-0.195007473,-0.606995092,,537.36
537.4132326,0.222168138,-0.17608656,-0.599060516,,537.42
537.4754664,0.230407891,-0.168151984,-0.593567347,,537.48
537.5383792,0.224914722,-0.173339976,-0.601501924,,537.54
537.6003041,0.219421554,-0.17608656,-0.604248508,,537.61
537.6622528,0.224914722,-0.184326313,-0.601501924,,537.67
537.7252002,0.224914722,-0.189819481,-0.599060516,,537.73
537.7872332,0.230407891,-0.17608656,-0.599060516,,537.79
537.8505969,0.227661307,-0.17608656,-0.604248508,,537.86
537.9122294,0.214233562,-0.17608656,-0.599060516,,537.92
537.9742114,0.21667497,-0.189819481,-0.606995092,,537.98
538.0372018,0.222168138,-0.181579728,-0.61248826,,538.04
538.0992361,0.219421554,-0.189819481,-0.604248508,,538.1
538.1622441,0.208740394,-0.189819481,-0.604248508,,538.17
538.2252477,0.227661307,-0.17608656,-0.596313932,,538.23
538.2862361,0.214233562,-0.178833144,-0.601501924,,538.29
538.3492121,0.214233562,-0.195007473,-0.606995092,,538.35
538.4112457,0.230407891,-0.173339976,-0.620728013,,538.42
538.4742537,0.235901059,-0.168151984,-0.601501924,,538.48
538.5362464,0.214233562,-0.184326313,-0.599060516,,538.54
538.5982775,0.222168138,-0.189819481,-0.601501924,,538.6
538.6612393,0.211486978,-0.17608656,-0.599060516,,538.67
538.7246017,0.230407891,-0.181579728,-0.606995092,,538.73
538.7862425,0.224914722,-0.173339976,-0.604248508,,538.79
538.8502682,0.224914722,-0.181579728,-0.604248508,,538.86
538.9102409,0.219421554,-0.181579728,-0.590820763,,538.92
538.9732515,0.227661307,-0.187072897,-0.599060516,,538.98
539.0353166,0.224914722,-0.168151984,-0.61248826,,539.04
539.0983525,0.230407891,-0.189819481,-0.606995092,,539.1
539.1603461,0.224914722,-0.178833144,-0.604248508,,539.17
539.222281,0.214233562,-0.181579728,-0.601501924,,539.23
539.2853439,0.230407891,-0.184326313,-0.609741676,,539.29
539.3473201,0.224914722,-0.189819481,-0.593567347,,539.35
539.410339,0.21667497,-0.178833144,-0.604248508,,539.42
539.4723268,0.224914722,-0.184326313,-0.604248508,,539.48
539.53429,0.219421554,-0.162658816,-0.604248508,,539.54
539.5972977,0.224914722,-0.178833144,-0.609741676,,539.6
539.6594182,0.21667497,-0.192260889,-0.599060516,,539.66
539.7223708,0.208740394,-0.184326313,-0.606995092,,539.73
539.7864343,0.21667497,-0.189819481,-0.604248508,,539.79
539.847644,0.224914722,-0.17608656,-0.601501924,,539.85
539.9093442,0.222168138,-0.178833144,-0.596313932,,539.91
539.9712896,0.233154475,-0.181579728,-0.593567347,,539.98
540.0343345,0.219421554,-0.173339976,-0.599060516,,540.04
540.0963451,0.214233562,-0.1654054,-0.599060516,,540.1
540.1584673,0.214233562,-0.184326313,-0.601501924,,540.16
540.2214,0.224914722,-0.168151984,-0.590820763,,540.23
540.2833413,0.222168138,-0.178833144,-0.590820763,,540.29
540.3463464,0.214233562,-0.178833144,-0.601501924,,540.35
540.4093618,0.230407891,-0.184326313,-0.601501924,,540.41
540.4703111,0.224914722,-0.181579728,-0.601501924,,540.48
540.5333432,0.227661307,-0.184326313,-0.606995092,,540.54
540.5953496,0.227661307,-0.187072897,-0.593567347,,540.6
540.6583153,0.235901059,-0.192260889,-0.609741676,,540.66
540.7213865,0.233154475,-0.173339976,-0.601501924,,540.73
540.7824019,0.214233562,-0.189819481,-0.617981429,,540.79
540.8453381,0.21667497,-0.173339976,-0.590820763,,540.85
540.9073583,0.219421554,-0.17608656,-0.599060516,,540.91
540.9703522,0.21667497,-0.178833144,-0.590820763,,540.98
541.0323599,0.222168138,-0.181579728,-0.601501924,,541.04
541.0943445,0.219421554,-0.178833144,-0.604248508,,541.1
541.1573724,0.211486978,-0.17608656,-0.601501924,,541.16
541.2193675,0.222168138,-0.184326313,-0.606995092,,541.22
541.2826597,0.214233562,-0.178833144,-0.601501924,,541.29
541.3443461,0.235901059,-0.17608656,-0.590820763,,541.35
541.4063701,0.21667497,-0.187072897,-0.604248508,,541.41
541.4693448,0.21667497,-0.203247225,-0.604248508,,541.47
541.5313483,0.211486978,-0.181579728,-0.601501924,,541.54
541.5934195,0.211486978,-0.178833144,-0.604248508,,541.6
541.6565295,0.227661307,-0.189819481,-0.606995092,,541.66
541.718364,0.224914722,-0.178833144,-0.604248508,,541.72
541.7814169,0.227661307,-0.170593392,-0.604248508,,541.79
541.8433903,0.21667497,-0.178833144,-0.615234844,,541.85
541.905389,0.214233562,-0.181579728,-0.609741676,,541.91
541.9689772,0.21667497,-0.181579728,-0.601501924,,541.97
542.0304022,0.224914722,-0.1654054,-0.593567347,,542.04
542.0934147,0.21667497,-0.1654054,-0.604248508,,542.1
542.1573874,0.224914722,-0.17608656,-0.604248508,,542.16
542.2173845,0.214233562,-0.184326313,-0.599060516,,542.22
542.2804378,0.208740394,-0.178833144,-0.593567347,,542.29
542.3426033,0.219421554,-0.17608656,-0.606995092,,542.35
542.4053967,0.230407891,-0.17608656,-0.604248508,,542.41
542.468363,0.219421554,-0.17608656,-0.599060516,,542.47
542.5294557,0.219421554,-0.17608656,-0.620728013,,542.53
542.5933877,0.21667497,-0.173339976,-0.61248826,,542.6
542.6544788,0.219421554,-0.181579728,-0.599060516,,542.66
542.7174435,0.235901059,-0.17608656,-0.609741676,,542.72
542.7813926,0.21667497,-0.173339976,-0.604248508,,542.79
542.8415442,0.233154475,-0.192260889,-0.606995092,,542.85
542.9044496,0.222168138,-0.168151984,-0.593567347,,542.91
542.9664009,0.219421554,-0.17608656,-0.609741676,,542.97
543.0294265,0.224914722,-0.192260889,-0.601501924,,543.03
543.0926103,0.230407891,-0.168151984,-0.606995092,,543.1
543.1534185,0.235901059,-0.184326313,-0.599060516,,543.16
543.2165436,0.219421554,-0.178833144,-0.593567347,,543.22
543.2784618,0.230407891,-0.178833144,-0.601501924,,543.28
543.3415478,0.219421554,-0.1654054,-0.604248508,,543.35
543.403465,0.222168138,-0.181579728,-0.599060516,,543.41
543.4654259,0.21667497,-0.178833144,-0.590820763,,543.47
543.5306299,0.214233562,-0.184326313,-0.601501924,,543.54
543.590839,0.227661307,-0.178833144,-0.604248508,,543.6
543.6534833,0.230407891,-0.17608656,-0.601501924,,543.66
543.7176299,0.222168138,-0.173339976,-0.596313932,,543.72
543.77749,0.222168138,-0.178833144,-0.601501924,,543.78
543.840627,0.21667497,-0.170593392,-0.593567347,,543.85
543.9028775,0.227661307,-0.17608656,-0.593567347,,543.91
543.9654685,0.219421554,-0.184326313,-0.606995092,,543.97
544.0294596,0.219421554,-0.187072897,-0.609741676,,544.03
544.0897132,0.235901059,-0.187072897,-0.593567347,,544.09
544.1546533,0.222168138,-0.173339976,-0.599060516,,544.16
544.2145208,0.21667497,-0.189819481,-0.590820763,,544.22
544.2774903,0.224914722,-0.189819481,-0.604248508,,544.28
544.3395942,0.227661307,-0.173339976,-0.599060516,,544.34
544.401464,0.227661307,-0.197754057,-0.606995092,,544.41
544.4656324,0.219421554,-0.178833144,-0.590820763,,544.47
544.5266074,0.21667497,-0.181579728,-0.596313932,,544.53
544.5895394,0.222168138,-0.187072897,-0.609741676,,544.59
544.6535426,0.208740394,-0.178833144,-0.596313932,,544.66
544.7137466,0.21667497,-0.184326313,-0.593567347,,544.72
544.7786706,0.21667497,-0.170593392,-0.609741676,,544.78
544.8405259,0.230407891,-0.17608656,-0.599060516,,544.85
544.9014874,0.224914722,-0.168151984,-0.601501924,,544.91
544.9656497,0.219421554,-0.181579728,-0.599060516,,544.97
545.0256532,0.224914722,-0.181579728,-0.604248508,,545.03
545.0887094,0.227661307,-0.173339976,-0.596313932,,545.09
545.1507065,0.230407891,-0.170593392,-0.599060516,,545.16
545.2136898,0.219421554,-0.178833144,-0.601501924,,545.22
545.2755381,0.230407891,-0.181579728,-0.609741676,,545.28
545.3375227,0.227661307,-0.178833144,-0.606995092,,545.34
545.4007376,0.214233562,-0.181579728,-0.601501924,,545.41
545.4625994,0.219421554,-0.170593392,-0.604248508,,545.47
545.5246058,0.219421554,-0.181579728,-0.599060516,,545.53
545.5876949,0.230407891,-0.178833144,-0.606995092,,545.59
545.6495275,0.222168138,-0.192260889,-0.604248508,,545.65
545.7129945,0.224914722,-0.17608656,-0.599060516,,545.72
545.775576,0.227661307,-0.170593392,-0.599060516,,545.78
545.8365904,0.219421554,-0.170593392,-0.606995092,,545.84
545.9017203,0.224914722,-0.170593392,-0.61248826,,545.91
545.9615824,0.211486978,-0.181579728,-0.604248508,,545.97
546.025541,0.235901059,-0.184326313,-0.620728013,,546.03
546.0885541,0.21667497,-0.181579728,-0.617981429,,546.09
546.1485339,0.230407891,-0.189819481,-0.596313932,,546.15
546.2138845,0.230407891,-0.178833144,-0.606995092,,546.22
546.2739332,0.227661307,-0.159912231,-0.599060516,,546.28
546.3386796,0.211486978,-0.200500641,-0.609741676,,546.34
546.3987915,0.222168138,-0.178833144,-0.61248826,,546.4
546.461133,0.219421554,-0.168151984,-0.606995092,,546.47
546.5247937,0.211486978,-0.178833144,-0.593567347,,546.53
546.5855538,0.219421554,-0.17608656,-0.599060516,,546.59
546.6505795,0.227661307,-0.178833144,-0.593567347,,546.66
546.7125984,0.214233562,-0.178833144,-0.609741676,,546.72
546.7730455,0.219421554,-0.184326313,-0.606995092,,546.78
546.8363101,0.235901059,-0.1654054,-0.601501924,,546.84
546.8977629,0.230407891,-0.187072897,-0.601501924,,546.9
546.9680048,0.214233562,-0.178833144,-0.599060516,,546.97
547.0225942,0.224914722,-0.173339976,-0.609741676,,547.03
547.0846712,0.224914722,-0.17608656,-0.609741676,,547.09
547.1487684,0.219421554,-0.184326313,-0.599060516,,547.15
547.2098928,0.230407891,-0.181579728,-0.604248508,,547.21
547.2728168,0.21667497,-0.173339976,-0.615234844,,547.28
547.3347446,0.224914722,-0.187072897,-0.599060516,,547.34
547.3966449,0.224914722,-0.170593392,-0.604248508,,547.4
547.4599345,0.235901059,-0.173339976,-0.601501924,,547.46
547.5216259,0.219421554,-0.178833144,-0.599060516,,547.53
547.5866349,0.222168138,-0.17608656,-0.601501924,,547.59
547.6486462,0.230407891,-0.178833144,-0.588074179,,547.65
547.7086757,0.211486978,-0.173339976,-0.599060516,,547.71
547.771717,0.21667497,-0.184326313,-0.601501924,,547.78
547.833616,0.219421554,-0.17608656,-0.599060516,,547.84
547.8966336,0.227661307,-0.178833144,-0.61248826,,547.9
547.9587533,0.219421554,-0.17608656,-0.601501924,,547.96
548.0206542,0.230407891,-0.189819481,-0.596313932,,548.03
