Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag
7.35826602453906,0.219421554123983,-0.18981948075816,-0.601501923752949
7.42092927188477,0.222168138250709,-0.187072896631435,-0.6069950920064
7.48292477664941,0.216674969997257,-0.176086560124531,-0.599060515640303
7.54802037737398,0.224914722377434,-0.178833144251257,-0.612488260259852
7.60814831967487,0.219421554123983,-0.17059339187108,-0.609741676133126
7.67016338846326,0.222168138250709,-0.178833144251257,-0.593567347386852
7.73318327834025,0.214233561884612,-0.168151983758435,-0.6069950920064
7.79491675347534,0.219421554123983,-0.184326312504709,-0.609741676133126
7.85690873030127,0.243835635250434,-0.159912231378257,-0.5880741791334
7.92075415783613,0.224914722377434,-0.17059339187108,-0.582581010879949
7.98192187989101,0.230407890630886,-0.18981948075816,-0.604248507879674
8.04518904619932,0.216674969997257,-0.17059339187108,-0.604248507879674
8.10800527779631,0.222168138250709,-0.176086560124531,-0.601501923752949
8.16890680083952,0.214233561884612,-0.17059339187108,-0.593567347386852
8.23209025878393,0.233154474757612,-0.181579728377983,-0.604248507879674
8.29520027145885,0.224914722377434,-0.173339975997806,-0.601501923752949
8.35694465113176,0.222168138250709,-0.17059339187108,-0.604248507879674
8.42062522771241,0.222168138250709,-0.173339975997806,-0.609741676133126
8.48090455065607,0.230407890630886,-0.178833144251257,-0.601501923752949
8.5461050273768,0.235901058884338,-0.184326312504709,-0.590820763260126
8.60809315554233,0.238342466996983,-0.195007472997531,-0.5880741791334
8.66898409476941,0.211486977757886,-0.178833144251257,-0.601501923752949
8.73194721690537,0.230407890630886,-0.173339975997806,-0.599060515640303
8.79319576082885,0.222168138250709,-0.168151983758435,-0.604248507879674
8.85609890800675,0.233154474757612,-0.178833144251257,-0.599060515640303
8.91821500413089,0.214233561884612,-0.173339975997806,-0.599060515640303
8.98104566820442,0.222168138250709,-0.178833144251257,-0.599060515640303
9.04518615970401,0.22766130650416,-0.176086560124531,-0.604248507879674
9.10518453043777,0.222168138250709,-0.176086560124531,-0.601501923752949
9.16897190734478,0.222168138250709,-0.187072896631435,-0.593567347386852
9.23099114551528,0.224914722377434,-0.184326312504709,-0.6069950920064
9.29301936389341,0.233154474757612,-0.178833144251257,-0.601501923752949
9.35699628732559,0.219421554123983,-0.181579728377983,-0.601501923752949
9.41700588331888,0.22766130650416,-0.173339975997806,-0.599060515640303
9.48199019361328,0.230407890630886,-0.178833144251257,-0.590820763260126
9.54335099013204,0.222168138250709,-0.176086560124531,-0.599060515640303
9.60506554268678,0.222168138250709,-0.17059339187108,-0.6069950920064
9.66791320501044,0.233154474757612,-0.168151983758435,-0.604248507879674
9.72897124024365,0.224914722377434,-0.17059339187108,-0.609741676133126
9.79424804872917,0.219421554123983,-0.173339975997806,-0.617981428513303
9.85418452017468,0.214233561884612,-0.181579728377983,-0.596313931513578
9.91699978960656,0.230407890630886,-0.192260888870806,-0.601501923752949
9.98102770778918,0.24658221937716,-0.176086560124531,-0.596313931513578
10.0409750837725,0.216674969997257,-0.159912231378257,-0.5880741791334
10.105991466237,0.235901058884338,-0.176086560124531,-0.6069950920064
10.1660097217162,0.230407890630886,-0.176086560124531,-0.599060515640303
10.2289956150929,0.219421554123983,-0.176086560124531,-0.6069950920064
10.2922031271649,0.22766130650416,-0.187072896631435,-0.599060515640303
10.3530270355565,0.219421554123983,-0.184326312504709,-0.615234844386578
10.4159837432584,0.222168138250709,-0.168151983758435,-0.609741676133126
10.4780863690711,0.233154474757612,-0.168151983758435,-0.601501923752949
10.5410209469757,0.219421554123983,-0.17059339187108,-0.604248507879674
10.6051203860976,0.230407890630886,-0.17059339187108,-0.604248507879674
10.6654138207961,0.214233561884612,-0.176086560124531,-0.604248507879674
10.7300748436161,0.233154474757612,-0.176086560124531,-0.5880741791334
10.7901915606575,0.235901058884338,-0.176086560124531,-0.612488260259852
10.8531139511374,0.22766130650416,-0.17059339187108,-0.604248507879674
10.9150340863024,0.243835635250434,-0.173339975997806,-0.599060515640303
10.9775263889815,0.22766130650416,-0.187072896631435,-0.599060515640303
11.0421521324144,0.224914722377434,-0.178833144251257,-0.604248507879674
11.1020437028218,0.235901058884338,-0.17059339187108,-0.604248507879674
11.1650212574343,0.222168138250709,-0.178833144251257,-0.609741676133126
11.2290251214894,0.235901058884338,-0.181579728377983,-0.596313931513578
11.2892249054512,0.235901058884338,-0.184326312504709,-0.601501923752949
11.3527088796293,0.224914722377434,-0.157165647251531,-0.599060515640303
11.4140626202706,0.230407890630886,-0.17059339187108,-0.617981428513303
11.4770578145767,0.222168138250709,-0.176086560124531,-0.604248507879674
11.5390789770774,0.233154474757612,-0.173339975997806,-0.601501923752949
11.6010507484362,0.216674969997257,-0.176086560124531,-0.596313931513578
11.6648971381361,0.230407890630886,-0.17059339187108,-0.609741676133126
11.726099177413,0.219421554123983,-0.176086560124531,-0.599060515640303
11.7881203399137,0.222168138250709,-0.168151983758435,-0.593567347386852
11.8530963114439,0.216674969997257,-0.17059339187108,-0.601501923752949
11.9132329132307,0.219421554123983,-0.17059339187108,-0.6069950920064
11.9772916206966,0.211486977757886,-0.168151983758435,-0.5880741791334
12.0383249603588,0.219421554123983,-0.18981948075816,-0.596313931513578
12.1000962806546,0.222168138250709,-0.173339975997806,-0.596313931513578
12.1650947027038,0.233154474757612,-0.17059339187108,-0.615234844386578
12.2250856968385,0.224914722377434,-0.178833144251257,-0.615234844386578
12.2892431865882,0.222168138250709,-0.17059339187108,-0.601501923752949
12.35218289604,0.224914722377434,-0.178833144251257,-0.5880741791334
12.4120795979946,0.214233561884612,-0.176086560124531,-0.599060515640303
12.47738655432,0.219421554123983,-0.176086560124531,-0.609741676133126
12.5371334792403,0.238342466996983,-0.178833144251257,-0.6069950920064
12.6011549829889,0.216674969997257,-0.176086560124531,-0.609741676133126
12.6622720310151,0.233154474757612,-0.17059339187108,-0.609741676133126
12.7242460474258,0.230407890630886,-0.178833144251257,-0.604248507879674
12.7884275913031,0.224914722377434,-0.178833144251257,-0.6069950920064
12.849085045132,0.230407890630886,-0.178833144251257,-0.596313931513578
12.913154336414,0.230407890630886,-0.173339975997806,-0.599060515640303
12.9744564408615,0.235901058884338,-0.181579728377983,-0.5880741791334
13.036193764657,0.216674969997257,-0.165405399631709,-0.604248507879674
13.100601738055,0.222168138250709,-0.176086560124531,-0.596313931513578
13.1612158944543,0.22766130650416,-0.176086560124531,-0.599060515640303
13.2251216176689,0.216674969997257,-0.181579728377983,-0.596313931513578
13.2881604301263,0.216674969997257,-0.181579728377983,-0.609741676133126
13.3481591215817,0.22766130650416,-0.178833144251257,-0.5880741791334
13.4144603151796,0.224914722377434,-0.173339975997806,-0.6069950920064
13.4732389812852,0.235901058884338,-0.168151983758435,-0.593567347386852
13.5361334689772,0.214233561884612,-0.181579728377983,-0.6069950920064
13.600250227071,0.230407890630886,-0.187072896631435,-0.599060515640303
13.6604484074243,0.219421554123983,-0.17059339187108,-0.590820763260126
13.7251177690085,0.224914722377434,-0.178833144251257,-0.604248507879674
13.7851822084127,0.22766130650416,-0.187072896631435,-0.604248507879674
13.8501957043818,0.233154474757612,-0.181579728377983,-0.601501923752949
13.9122960851426,0.224914722377434,-0.178833144251257,-0.612488260259852
13.9721273598703,0.233154474757612,-0.17059339187108,-0.615234844386578
14.0366248146229,0.222168138250709,-0.181579728377983,-0.5880741791334
14.0971918249321,0.216674969997257,-0.17059339187108,-0.599060515640303
14.1603547566877,0.224914722377434,-0.173339975997806,-0.604248507879674
14.2225212061189,0.222168138250709,-0.178833144251257,-0.599060515640303
14.2843874600381,0.216674969997257,-0.176086560124531,-0.615234844386578
14.3491719607129,0.235901058884338,-0.173339975997806,-0.599060515640303
14.4092011207299,0.230407890630886,-0.176086560124531,-0.6069950920064
14.4732290389125,0.216674969997257,-0.173339975997806,-0.599060515640303
14.5363441831347,0.219421554123983,-0.184326312504709,-0.593567347386852
14.5962177931268,0.235901058884338,-0.17059339187108,-0.596313931513578
14.6613836319039,0.224914722377434,-0.173339975997806,-0.596313931513578
14.7213957936707,0.230407890630886,-0.192260888870806,-0.609741676133126
14.7858768916166,0.222168138250709,-0.181579728377983,-0.6069950920064
14.8482117199407,0.214233561884612,-0.176086560124531,-0.601501923752949
14.9082838566656,0.235901058884338,-0.173339975997806,-0.6069950920064
14.9733598933664,0.222168138250709,-0.176086560124531,-0.599060515640303
15.0335067582477,0.22766130650416,-0.176086560124531,-0.609741676133126
15.0972335187532,0.216674969997257,-0.17059339187108,-0.599060515640303
15.1604089586551,0.222168138250709,-0.184326312504709,-0.596313931513578
15.220227083793,0.216674969997257,-0.176086560124531,-0.599060515640303
15.2845391614026,0.216674969997257,-0.181579728377983,-0.599060515640303
15.3453059813314,0.22766130650416,-0.178833144251257,-0.609741676133126
15.4085984846541,0.233154474757612,-0.178833144251257,-0.599060515640303
15.470298925454,0.233154474757612,-0.181579728377983,-0.612488260259852
15.5326109825373,0.224914722377434,-0.178833144251257,-0.601501923752949
15.5952530622508,0.222168138250709,-0.184326312504709,-0.604248507879674
15.6574188702386,0.219421554123983,-0.173339975997806,-0.601501923752949
15.7212347913769,0.219421554123983,-0.176086560124531,-0.604248507879674
15.7823146356858,0.224914722377434,-0.178833144251257,-0.596313931513578
15.8443011602428,0.22766130650416,-0.178833144251257,-0.612488260259852
15.9092447388812,0.214233561884612,-0.178833144251257,-0.601501923752949
15.969277426837,0.22766130650416,-0.181579728377983,-0.601501923752949
16.0312626685072,0.235901058884338,-0.17059339187108,-0.596313931513578
16.0943367603516,0.224914722377434,-0.162658815504983,-0.604248507879674
16.156291854182,0.222168138250709,-0.176086560124531,-0.593567347386852
16.2192928214786,0.224914722377434,-0.173339975997806,-0.604248507879674
16.2813928815177,0.230407890630886,-0.178833144251257,-0.601501923752949
16.3452822479256,0.214233561884612,-0.176086560124531,-0.585327595006675
16.4084698752521,0.230407890630886,-0.184326312504709,-0.601501923752949
16.4682649084275,0.22766130650416,-0.176086560124531,-0.596313931513578
16.5324426036444,0.22766130650416,-0.181579728377983,-0.599060515640303
16.5942735781766,0.222168138250709,-0.176086560124531,-0.5880741791334
16.6562783838705,0.224914722377434,-0.184326312504709,-0.601501923752949
16.7182379678047,0.222168138250709,-0.18981948075816,-0.604248507879674
16.7815708820617,0.224914722377434,-0.184326312504709,-0.604248507879674
16.8453367706147,0.222168138250709,-0.178833144251257,-0.6069950920064
16.9063755625459,0.219421554123983,-0.176086560124531,-0.612488260259852
16.9673700948823,0.235901058884338,-0.173339975997806,-0.5880741791334
17.0303268025842,0.22766130650416,-0.178833144251257,-0.609741676133126
17.0936116085861,0.233154474757612,-0.173339975997806,-0.609741676133126
17.1552726006168,0.211486977757886,-0.173339975997806,-0.590820763260126
17.2186526609638,0.216674969997257,-0.187072896631435,-0.6069950920064
17.2794653440959,0.224914722377434,-0.168151983758435,-0.604248507879674
17.3425596414075,0.216674969997257,-0.187072896631435,-0.612488260259852
17.4073871187902,0.214233561884612,-0.176086560124531,-0.604248507879674
17.4691937184731,0.22766130650416,-0.178833144251257,-0.604248507879674
17.5314435555464,0.205993809504434,-0.184326312504709,-0.604248507879674
17.5913184484254,0.233154474757612,-0.18981948075816,-0.599060515640303
17.654594915663,0.22766130650416,-0.176086560124531,-0.6069950920064
17.7163441061614,0.214233561884612,-0.168151983758435,-0.601501923752949
17.7794085763549,0.216674969997257,-0.176086560124531,-0.6069950920064
17.843291207607,0.219421554123983,-0.181579728377983,-0.596313931513578
17.9044932468839,0.211486977757886,-0.162658815504983,-0.596313931513578
17.9663886864779,0.243835635250434,-0.18981948075816,-0.612488260259852
18.0313662616165,0.216674969997257,-0.184326312504709,-0.601501923752949
18.0923771507597,0.222168138250709,-0.176086560124531,-0.601501923752949
18.1544768900771,0.241089051123708,-0.176086560124531,-0.599060515640303
18.2153024020772,0.22766130650416,-0.18981948075816,-0.585327595006675
18.2803890225942,0.224914722377434,-0.184326312504709,-0.596313931513578
18.3415089571157,0.230407890630886,-0.184326312504709,-0.612488260259852
18.4054201325992,0.219421554123983,-0.178833144251257,-0.601501923752949
18.4653431337333,0.230407890630886,-0.168151983758435,-0.5880741791334
18.5285044618803,0.222168138250709,-0.173339975997806,-0.604248507879674
18.590488099942,0.230407890630886,-0.178833144251257,-0.604248507879674
18.6524031035598,0.22766130650416,-0.176086560124531,-0.615234844386578
18.7154492926162,0.230407890630886,-0.173339975997806,-0.6069950920064
18.7774486460413,0.214233561884612,-0.173339975997806,-0.599060515640303
18.8393460099655,0.222168138250709,-0.173339975997806,-0.599060515640303
18.9034650131111,0.235901058884338,-0.181579728377983,-0.609741676133126
