Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag
16.05046203,0.211486978,-0.20599381,-0.601501924
16.11016694,0.21667497,-0.203247225,-0.604248508
16.17307875,0.219421554,-0.197754057,-0.604248508
16.23708357,0.208740394,-0.211486978,-0.61248826
16.29732024,0.211486978,-0.197754057,-0.609741676
16.36089498,0.224914722,-0.211486978,-0.61248826
16.42206559,0.219421554,-0.197754057,-0.615234844
16.48703354,0.211486978,-0.211486978,-0.609741676
16.54820062,0.230407891,-0.211486978,-0.604248508
16.60905147,0.211486978,-0.208740394,-0.601501924
16.67310826,0.233154475,-0.208740394,-0.606995092
16.73438695,0.21667497,-0.200500641,-0.601501924
16.79730068,0.20599381,-0.203247225,-0.61248826
16.85985488,0.222168138,-0.197754057,-0.615234844
16.92107392,0.214233562,-0.20599381,-0.606995092
16.98606304,0.222168138,-0.200500641,-0.609741676
17.04609861,0.21667497,-0.192260889,-0.609741676
17.10906238,0.21667497,-0.21667497,-0.604248508
17.17324681,0.214233562,-0.203247225,-0.599060516
17.23316885,0.219421554,-0.214233562,-0.601501924
17.29806175,0.208740394,-0.20599381,-0.593567347
17.35808546,0.211486978,-0.195007473,-0.604248508
17.42108803,0.222168138,-0.192260889,-0.601501924
17.48312234,0.222168138,-0.197754057,-0.61248826
17.54511945,0.224914722,-0.20599381,-0.61248826
17.60909252,0.222168138,-0.200500641,-0.604248508
17.67007615,0.219421554,-0.197754057,-0.604248508
17.73450818,0.222168138,-0.203247225,-0.609741676
17.81852251,0.224914722,-0.214233562,-0.601501924
17.8573741,0.230407891,-0.200500641,-0.604248508
17.92019995,0.219421554,-0.195007473,-0.599060516
17.98217429,0.214233562,-0.203247225,-0.615234844
18.04513228,0.233154475,-0.195007473,-0.604248508
18.10709347,0.219421554,-0.20599381,-0.61248826
18.16915857,0.219421554,-0.195007473,-0.596313932
18.23423172,0.214233562,-0.197754057,-0.615234844
18.29415921,0.211486978,-0.208740394,-0.596313932
18.35819643,0.227661307,-0.214233562,-0.623169421
18.41940905,0.224914722,-0.214233562,-0.609741676
18.48141225,0.203247225,-0.197754057,-0.596313932
18.54412168,0.227661307,-0.200500641,-0.599060516
18.60618294,0.219421554,-0.197754057,-0.609741676
18.6696374,0.224914722,-0.208740394,-0.604248508
18.73267942,0.200500641,-0.20599381,-0.599060516
18.79317812,0.21667497,-0.195007473,-0.61248826
18.85616754,0.233154475,-0.200500641,-0.606995092
18.91817716,0.21667497,-0.20599381,-0.596313932
18.98018485,0.214233562,-0.21667497,-0.606995092
19.04421149,0.219421554,-0.211486978,-0.61248826
19.10545426,0.214233562,-0.203247225,-0.625916005
19.17058129,0.222168138,-0.21667497,-0.609741676
19.23029293,0.227661307,-0.211486978,-0.609741676
19.29225669,0.214233562,-0.208740394,-0.596313932
19.35528075,0.21667497,-0.211486978,-0.606995092
19.41737471,0.211486978,-0.211486978,-0.606995092
19.48021853,0.224914722,-0.208740394,-0.609741676
19.5422182,0.219421554,-0.195007473,-0.593567347
19.60418933,0.224914722,-0.208740394,-0.601501924
19.66933368,0.227661307,-0.203247225,-0.61248826
19.72937022,0.219421554,-0.187072897,-0.606995092
19.79431668,0.227661307,-0.208740394,-0.601501924
19.85428619,0.214233562,-0.203247225,-0.604248508
19.91684456,0.224914722,-0.211486978,-0.609741676
19.97946611,0.222168138,-0.195007473,-0.615234844
20.04136123,0.214233562,-0.208740394,-0.601501924
20.10634843,0.222168138,-0.197754057,-0.61248826
20.16651133,0.208740394,-0.187072897,-0.61248826
20.22822588,0.211486978,-0.197754057,-0.596313932
20.29320827,0.222168138,-0.197754057,-0.615234844
20.35344526,0.214233562,-0.197754057,-0.615234844
20.41847768,0.214233562,-0.189819481,-0.604248508
20.47831825,0.208740394,-0.211486978,-0.620728013
20.54022844,0.214233562,-0.203247225,-0.599060516
20.60549788,0.214233562,-0.189819481,-0.623169421
20.66545423,0.227661307,-0.211486978,-0.617981429
20.73027754,0.214233562,-0.20599381,-0.599060516
20.7902432,0.214233562,-0.211486978,-0.61248826
20.85227558,0.214233562,-0.20599381,-0.604248508
20.91652544,0.219421554,-0.203247225,-0.61248826
20.97724512,0.211486978,-0.200500641,-0.606995092
21.04032979,0.20599381,-0.203247225,-0.599060516
21.10279227,0.222168138,-0.197754057,-0.604248508
21.16541126,0.21667497,-0.208740394,-0.601501924
21.22945681,0.224914722,-0.214233562,-0.609741676
21.28930316,0.208740394,-0.197754057,-0.604248508
21.35425283,0.214233562,-0.195007473,-0.61248826
21.41451323,0.219421554,-0.208740394,-0.615234844
21.47720438,0.203247225,-0.197754057,-0.615234844
21.54136412,0.214233562,-0.208740394,-0.601501924
21.60124382,0.211486978,-0.197754057,-0.606995092
21.66636123,0.214233562,-0.219421554,-0.609741676
21.72629514,0.219421554,-0.20599381,-0.615234844
21.78825472,0.21667497,-0.184326313,-0.615234844
21.85350138,0.192260889,-0.214233562,-0.609741676
21.9134061,0.21667497,-0.211486978,-0.61248826
21.97684101,0.208740394,-0.20599381,-0.61248826
22.03826242,0.20599381,-0.197754057,-0.601501924
22.10128969,0.21667497,-0.189819481,-0.601501924
22.16542088,0.224914722,-0.195007473,-0.615234844
22.22542534,0.224914722,-0.20599381,-0.599060516
22.28915082,0.222168138,-0.197754057,-0.606995092
22.35045517,0.233154475,-0.192260889,-0.606995092
22.41342278,0.20599381,-0.21667497,-0.625916005
22.47694268,0.219421554,-0.197754057,-0.606995092
22.53730346,0.214233562,-0.20599381,-0.604248508
22.60122875,0.222168138,-0.208740394,-0.604248508
22.66229576,0.222168138,-0.208740394,-0.606995092
22.72453694,0.219421554,-0.214233562,-0.617981429
22.78749333,0.214233562,-0.197754057,-0.604248508
22.84961841,0.211486978,-0.20599381,-0.596313932
22.91144874,0.219421554,-0.208740394,-0.601501924
22.97435573,0.222168138,-0.208740394,-0.609741676
23.03652828,0.21667497,-0.20599381,-0.609741676
23.101341,0.214233562,-0.197754057,-0.601501924
23.16133873,0.211486978,-0.211486978,-0.615234844
23.223408,0.219421554,-0.200500641,-0.588074179
23.2865193,0.224914722,-0.211486978,-0.606995092
23.34852442,0.214233562,-0.20599381,-0.599060516
23.41352734,0.214233562,-0.219421554,-0.599060516
23.47336919,0.211486978,-0.219421554,-0.615234844
23.53532204,0.224914722,-0.203247225,-0.593567347
23.59838619,0.230407891,-0.208740394,-0.61248826
23.66053404,0.214233562,-0.214233562,-0.604248508
23.72540546,0.211486978,-0.195007473,-0.593567347
23.78534449,0.222168138,-0.208740394,-0.615234844
23.84764885,0.203247225,-0.200500641,-0.625916005
23.91044199,0.222168138,-0.214233562,-0.61248826
23.97245289,0.211486978,-0.181579728,-0.617981429
24.03742405,0.214233562,-0.203247225,-0.604248508
24.09751511,0.224914722,-0.197754057,-0.604248508
24.15937014,0.224914722,-0.203247225,-0.606995092
24.22238009,0.208740394,-0.195007473,-0.615234844
24.28540447,0.224914722,-0.208740394,-0.593567347
24.34746508,0.214233562,-0.200500641,-0.615234844
24.40935346,0.224914722,-0.208740394,-0.601501924
24.47159432,0.20599381,-0.203247225,-0.604248508
24.5344577,0.214233562,-0.184326313,-0.620728013
24.59858889,0.211486978,-0.197754057,-0.61248826
24.65939227,0.20599381,-0.20599381,-0.599060516
24.72146282,0.224914722,-0.208740394,-0.599060516
24.78377488,0.224914722,-0.203247225,-0.606995092
24.8464237,0.214233562,-0.211486978,-0.599060516
24.90896186,0.241089051,-0.208740394,-0.617981429
24.97142402,0.227661307,-0.20599381,-0.604248508
25.03352183,0.211486978,-0.208740394,-0.596313932
25.09555967,0.224914722,-0.187072897,-0.604248508
25.15845224,0.214233562,-0.20599381,-0.604248508
25.22087687,0.219421554,-0.197754057,-0.604248508
25.28543911,0.222168138,-0.208740394,-0.620728013
25.34545191,0.214233562,-0.211486978,-0.609741676
25.40743715,0.21667497,-0.192260889,-0.604248508
25.471026,0.20599381,-0.195007473,-0.604248508
25.53327808,0.224914722,-0.184326313,-0.601501924
25.59743878,0.211486978,-0.20599381,-0.609741676
25.65744581,0.219421554,-0.203247225,-0.596313932
25.71943586,0.238342467,-0.208740394,-0.593567347
25.78258372,0.208740394,-0.203247225,-0.606995092
25.84506801,0.21667497,-0.208740394,-0.604248508
25.90744998,0.21667497,-0.208740394,-0.61248826
25.96946312,0.214233562,-0.211486978,-0.606995092
26.032475,0.224914722,-0.208740394,-0.615234844
26.09461066,0.227661307,-0.208740394,-0.601501924
26.15736467,0.203247225,-0.20599381,-0.596313932
26.21954138,0.219421554,-0.203247225,-0.606995092
26.28165748,0.211486978,-0.203247225,-0.606995092
26.34352117,0.21667497,-0.203247225,-0.609741676
26.40676877,0.224914722,-0.211486978,-0.617981429
26.46843714,0.214233562,-0.211486978,-0.609741676
26.53221457,0.224914722,-0.21667497,-0.606995092
26.59347851,0.211486978,-0.214233562,-0.617981429
26.65549743,0.224914722,-0.208740394,-0.617981429
26.71849294,0.214233562,-0.197754057,-0.604248508
26.7806533,0.219421554,-0.195007473,-0.61248826
26.84247818,0.211486978,-0.20599381,-0.609741676
26.90573284,0.224914722,-0.200500641,-0.61248826
26.96759396,0.21667497,-0.197754057,-0.61248826
27.03077581,0.214233562,-0.20599381,-0.604248508
27.09313213,0.222168138,-0.200500641,-0.606995092
27.15556895,0.219421554,-0.200500641,-0.606995092
27.21749133,0.222168138,-0.214233562,-0.606995092
27.27962635,0.224914722,-0.200500641,-0.604248508
27.34248555,0.219421554,-0.197754057,-0.615234844
27.40652983,0.214233562,-0.20599381,-0.601501924
27.46675399,0.211486978,-0.214233562,-0.601501924
27.5295173,0.200500641,-0.20599381,-0.609741676
27.59248972,0.208740394,-0.208740394,-0.593567347
27.65461159,0.214233562,-0.192260889,-0.604248508
27.71653077,0.203247225,-0.187072897,-0.615234844
27.77865488,0.195007473,-0.219421554,-0.599060516
27.84153173,0.233154475,-0.203247225,-0.609741676
27.90563085,0.211486978,-0.20599381,-0.617981429
27.96657214,0.219421554,-0.20599381,-0.604248508
28.0309025,0.224914722,-0.211486978,-0.604248508
28.09055257,0.219421554,-0.195007473,-0.606995092
28.15352306,0.219421554,-0.21667497,-0.596313932
28.21580594,0.211486978,-0.197754057,-0.604248508
28.27857566,0.214233562,-0.197754057,-0.623169421
28.34068117,0.222168138,-0.197754057,-0.599060516
28.40260291,0.224914722,-0.203247225,-0.615234844
28.46584955,0.208740394,-0.200500641,-0.606995092
28.52754166,0.222168138,-0.195007473,-0.604248508
28.59111543,0.224914722,-0.208740394,-0.61248826
28.65261286,0.211486978,-0.20599381,-0.606995092
28.71461734,0.230407891,-0.20599381,-0.623169421
28.77756122,0.222168138,-0.21667497,-0.61248826
28.8396013,0.211486978,-0.184326313,-0.615234844
28.90283319,0.219421554,-0.203247225,-0.606995092
28.9665468,0.208740394,-0.197754057,-0.604248508
29.02665069,0.227661307,-0.197754057,-0.601501924
29.08958463,0.230407891,-0.21667497,-0.609741676
29.15255737,0.224914722,-0.203247225,-0.604248508
29.21461349,0.211486978,-0.211486978,-0.601501924
29.27706153,0.230407891,-0.197754057,-0.601501924
29.33863593,0.224914722,-0.208740394,-0.604248508
29.40157243,0.211486978,-0.187072897,-0.596313932
29.46356826,0.203247225,-0.197754057,-0.606995092
29.52656891,0.238342467,-0.200500641,-0.599060516
29.58965583,0.21667497,-0.211486978,-0.601501924
29.65274628,0.21667497,-0.197754057,-0.625916005
29.71387808,0.224914722,-0.195007473,-0.596313932
29.77559231,0.20599381,-0.20599381,-0.615234844
29.83875011,0.214233562,-0.200500641,-0.61248826
29.9026167,0.21667497,-0.20599381,-0.604248508
29.96267665,0.222168138,-0.211486978,-0.590820763
30.02560001,0.214233562,-0.189819481,-0.606995092
30.08759872,0.21667497,-0.203247225,-0.606995092
30.15071931,0.214233562,-0.197754057,-0.596313932
30.21265998,0.227661307,-0.195007473,-0.596313932
30.27464297,0.214233562,-0.211486978,-0.61248826
30.33795312,0.224914722,-0.211486978,-0.606995092
30.39964426,0.233154475,-0.203247225,-0.620728013
30.46270039,0.222168138,-0.208740394,-0.617981429
30.52662984,0.211486978,-0.195007473,-0.609741676
30.58663559,0.20599381,-0.197754057,-0.604248508
30.64971898,0.214233562,-0.20599381,-0.601501924
30.71367185,0.214233562,-0.195007473,-0.609741676
30.77365066,0.214233562,-0.203247225,-0.609741676
30.83875011,0.214233562,-0.200500641,-0.601501924
30.89873693,0.224914722,-0.20599381,-0.604248508
30.96365999,0.214233562,-0.197754057,-0.609741676
31.02369588,0.224914722,-0.214233562,-0.617981429
31.08566765,0.21667497,-0.197754057,-0.601501924
31.14965965,0.224914722,-0.195007473,-0.617981429
31.21071352,0.211486978,-0.214233562,-0.596313932
31.27486587,0.219421554,-0.21667497,-0.604248508
31.33774529,0.21667497,-0.20599381,-0.617981429
31.3976978,0.219421554,-0.208740394,-0.609741676
31.46069235,0.222168138,-0.200500641,-0.604248508
31.52267887,0.211486978,-0.197754057,-0.604248508
31.58765869,0.214233562,-0.203247225,-0.604248508
31.64968114,0.227661307,-0.200500641,-0.609741676
31.7097042,0.203247225,-0.203247225,-0.588074179
31.77276258,0.20599381,-0.197754057,-0.601501924
31.83473948,0.219421554,-0.208740394,-0.604248508
31.8987937,0.224914722,-0.197754057,-0.615234844
31.96071127,0.219421554,-0.197754057,-0.606995092
32.02179593,0.214233562,-0.197754057,-0.593567347
32.08684727,0.208740394,-0.20599381,-0.615234844
32.14670163,0.214233562,-0.192260889,-0.606995092
32.20968689,0.20599381,-0.20599381,-0.609741676
32.27279273,0.197754057,-0.197754057,-0.61248826
32.33384307,0.222168138,-0.21667497,-0.601501924
32.39687033,0.222168138,-0.21667497,-0.61248826
32.45875872,0.219421554,-0.203247225,-0.606995092
32.52269202,0.224914722,-0.20599381,-0.601501924
32.58578151,0.224914722,-0.184326313,-0.609741676
32.64602106,0.227661307,-0.189819481,-0.599060516
32.71061185,0.21667497,-0.192260889,-0.61248826
32.77107783,0.203247225,-0.211486978,-0.617981429
32.8338838,0.214233562,-0.211486978,-0.615234844
32.89681613,0.219421554,-0.208740394,-0.617981429
32.9577122,0.224914722,-0.197754057,-0.609741676
33.02275071,0.21667497,-0.200500641,-0.599060516
33.08273273,0.224914722,-0.20599381,-0.599060516
33.14598161,0.211486978,-0.195007473,-0.601501924
33.20779238,0.222168138,-0.208740394,-0.606995092
33.2697648,0.20599381,-0.200500641,-0.593567347
33.33488285,0.195007473,-0.211486978,-0.604248508
33.3950079,0.219421554,-0.192260889,-0.601501924
33.45982768,0.219421554,-0.195007473,-0.606995092
33.52084819,0.211486978,-0.200500641,-0.604248508
33.58175292,0.219421554,-0.214233562,-0.61248826
33.64676674,0.21667497,-0.203247225,-0.599060516
33.70675806,0.21667497,-0.200500641,-0.604248508
33.76987095,0.20599381,-0.20599381,-0.596313932
33.83403807,0.214233562,-0.20599381,-0.617981429
33.89381546,0.21667497,-0.203247225,-0.604248508
33.95677634,0.224914722,-0.211486978,-0.593567347
34.01895786,0.214233562,-0.203247225,-0.599060516
34.08321028,0.222168138,-0.222168138,-0.606995092
34.14377024,0.214233562,-0.20599381,-0.609741676
34.20581674,0.20599381,-0.200500641,-0.609741676
34.26980521,0.233154475,-0.208740394,-0.606995092
34.33081064,0.214233562,-0.214233562,-0.599060516
34.39408711,0.227661307,-0.197754057,-0.601501924
34.45684016,0.21667497,-0.200500641,-0.606995092
34.5181939,0.21667497,-0.20599381,-0.606995092
34.58125805,0.219421554,-0.187072897,-0.606995092
34.64282283,0.219421554,-0.211486978,-0.604248508
34.70513777,0.21667497,-0.184326313,-0.606995092
34.76982092,0.211486978,-0.219421554,-0.599060516
34.82982988,0.222168138,-0.214233562,-0.590820763
34.89284335,0.21667497,-0.20599381,-0.604248508
34.95481737,0.211486978,-0.211486978,-0.604248508
35.01695784,0.219421554,-0.203247225,-0.609741676
35.08188378,0.235901059,-0.200500641,-0.609741676
35.14185649,0.211486978,-0.189819481,-0.601501924
35.20699539,0.230407891,-0.211486978,-0.599060516
35.26695046,0.230407891,-0.187072897,-0.601501924
35.32990685,0.208740394,-0.214233562,-0.615234844
35.39388634,0.214233562,-0.214233562,-0.604248508
35.45443411,0.214233562,-0.203247225,-0.604248508
35.51689209,0.214233562,-0.203247225,-0.609741676
35.5788196,0.214233562,-0.181579728,-0.599060516
35.64082248,0.211486978,-0.195007473,-0.609741676
35.70651334,0.211486978,-0.203247225,-0.601501924
35.7658754,0.224914722,-0.208740394,-0.590820763
35.82889882,0.203247225,-0.21667497,-0.604248508
35.89088855,0.211486978,-0.211486978,-0.61248826
35.9548767,0.224914722,-0.20599381,-0.596313932
36.01716438,0.224914722,-0.187072897,-0.596313932
36.07805276,0.20599381,-0.208740394,-0.606995092
36.14087412,0.224914722,-0.195007473,-0.604248508
36.20288085,0.219421554,-0.208740394,-0.601501924
36.26493954,0.208740394,-0.208740394,-0.606995092
36.32877021,0.230407891,-0.200500641,-0.615234844
36.3898879,0.21667497,-0.208740394,-0.599060516
36.45500499,0.219421554,-0.203247225,-0.599060516
36.51499695,0.219421554,-0.20599381,-0.606995092
36.57689271,0.21667497,-0.192260889,-0.615234844
36.64023685,0.219421554,-0.211486978,-0.609741676
36.7021759,0.21667497,-0.211486978,-0.604248508
36.76599856,0.214233562,-0.200500641,-0.625916005
36.82689623,0.211486978,-0.211486978,-0.620728013
36.88908321,0.233154475,-0.203247225,-0.606995092
36.9520226,0.235901059,-0.203247225,-0.617981429
37.01387635,0.211486978,-0.20599381,-0.601501924
37.07792126,0.230407891,-0.211486978,-0.596313932
37.13904088,0.222168138,-0.203247225,-0.609741676
37.20107775,0.21667497,-0.208740394,-0.615234844
37.26577919,0.214233562,-0.211486978,-0.61248826
37.32590392,0.208740394,-0.203247225,-0.606995092
37.39013518,0.214233562,-0.197754057,-0.615234844
37.45096261,0.211486978,-0.211486978,-0.61248826
37.5129408,0.219421554,-0.211486978,-0.606995092
37.57760439,0.224914722,-0.203247225,-0.601501924
37.63797832,0.222168138,-0.195007473,-0.609741676
37.70214993,0.219421554,-0.20599381,-0.609741676
37.76339238,0.21667497,-0.21667497,-0.606995092
37.824927,0.224914722,-0.211486978,-0.61248826
37.89005853,0.21667497,-0.189819481,-0.606995092
37.95005241,0.214233562,-0.197754057,-0.617981429
38.01497995,0.21667497,-0.203247225,-0.596313932
38.07498281,0.211486978,-0.200500641,-0.609741676
38.13810533,0.21667497,-0.211486978,-0.599060516
38.20204826,0.20599381,-0.189819481,-0.617981429
38.26210404,0.219421554,-0.200500641,-0.604248508
38.32573875,0.214233562,-0.20599381,-0.61248826
38.38697254,0.203247225,-0.197754057,-0.615234844
38.44939845,0.222168138,-0.197754057,-0.596313932
38.51400046,0.203247225,-0.208740394,-0.601501924
38.5739812,0.214233562,-0.200500641,-0.599060516
38.63697126,0.227661307,-0.20599381,-0.604248508
38.69914829,0.208740394,-0.195007473,-0.61248826
38.76200397,0.211486978,-0.200500641,-0.601501924
38.82598442,0.20599381,-0.211486978,-0.599060516
38.88598696,0.21667497,-0.208740394,-0.604248508
38.94965182,0.233154475,-0.203247225,-0.61248826
39.01098376,0.222168138,-0.20599381,-0.601501924
39.07398472,0.211486978,-0.200500641,-0.596313932
39.13627016,0.208740394,-0.195007473,-0.596313932
39.1983173,0.219421554,-0.20599381,-0.620728013
39.26000267,0.211486978,-0.214233562,-0.625916005
39.32300813,0.203247225,-0.208740394,-0.606995092
39.38534039,0.219421554,-0.187072897,-0.625916005
39.44969608,0.20599381,-0.208740394,-0.604248508
39.51020857,0.211486978,-0.211486978,-0.609741676
39.5719831,0.224914722,-0.200500641,-0.601501924
39.63510562,0.222168138,-0.200500641,-0.596313932
39.69805206,0.214233562,-0.197754057,-0.615234844
39.76139524,0.214233562,-0.208740394,-0.61248826
39.82227175,0.227661307,-0.203247225,-0.596313932
39.88403249,0.230407891,-0.195007473,-0.615234844
39.94710497,0.21667497,-0.197754057,-0.596313932
40.0100264,0.230407891,-0.200500641,-0.609741676
40.07201806,0.224914722,-0.211486978,-0.620728013
40.13404948,0.211486978,-0.200500641,-0.601501924
40.19618995,0.195007473,-0.21667497,-0.61248826
40.25909567,0.224914722,-0.208740394,-0.604248508
40.32115532,0.227661307,-0.197754057,-0.604248508
40.38425924,0.224914722,-0.214233562,-0.601501924
40.44605846,0.211486978,-0.197754057,-0.604248508
40.50807353,0.20599381,-0.203247225,-0.604248508
40.5711412,0.214233562,-0.20599381,-0.61248826
40.63308315,0.227661307,-0.195007473,-0.601501924
40.69826887,0.222168138,-0.208740394,-0.604248508
40.75807224,0.208740394,-0.208740394,-0.601501924
40.82018353,0.224914722,-0.20599381,-0.606995092
40.88321593,0.219421554,-0.208740394,-0.596313932
